"Name","Start","End","Duration","Process"
"Untitled - Google Chrome","17/11/2015 16:29:12","17/11/2015 16:29:17","0:00:05","Google Chrome"
"Website is offline | 520: Web server is returning an unknown error - Google Chrome","17/11/2015 16:29:17","17/11/2015 16:29:40","0:00:23","Google Chrome"
"Any Origin - Access any domain! The Same Origin Policy Exterminator - Google Chrome","17/11/2015 16:29:40","17/11/2015 16:30:03","0:00:23","Google Chrome"
"Inbox - Microsoft Outlook","17/11/2015 16:30:03","17/11/2015 16:30:09","0:00:06","Microsoft Office Outlook"
"Untitled - Message (HTML) ","17/11/2015 16:30:09","17/11/2015 16:30:17","0:00:08","Microsoft Office Outlook"
"Inbox - Microsoft Outlook","17/11/2015 16:30:17","17/11/2015 16:30:41","0:00:24","Microsoft Office Outlook"
"data.fac.loc/savills/home - Google Chrome","17/11/2015 16:30:41","17/11/2015 16:32:25","0:01:44","Google Chrome"
"Workbook: DB1 - Google Chrome","17/11/2015 16:32:25","17/11/2015 16:34:16","0:01:51","Google Chrome"
"data.fac.loc/savills/home - Google Chrome","17/11/2015 16:34:16","17/11/2015 16:34:40","0:00:24","Google Chrome"
"javascript get iframe content - Google Search - Google Chrome","17/11/2015 16:34:40","17/11/2015 16:34:52","0:00:12","Google Chrome"
"nodejs express javascript - Google Search - Google Chrome","17/11/2015 16:34:52","17/11/2015 16:35:00","0:00:08","Google Chrome"
"Tutorial - Getting Started With Node.js, Express, MongoDB | Christopher Buecheler - Web, Writing, Cocktails and More - Google Chrome","17/11/2015 16:35:00","17/11/2015 16:35:36","0:00:36","Google Chrome"
"express javascript - Google Search - Google Chrome","17/11/2015 16:35:36","17/11/2015 16:35:44","0:00:08","Google Chrome"
"Node.js with Express: Importing client-side javascript using script tags in Jade views? - Stack Overflow - Google Chrome","17/11/2015 16:35:44","17/11/2015 16:37:47","0:02:03","Google Chrome"
"data.fac.loc/savills/home - Google Chrome","17/11/2015 16:37:47","17/11/2015 16:37:52","0:00:05","Google Chrome"
"Welcome to nginx on Debian! - Google Chrome","17/11/2015 16:37:52","17/11/2015 16:37:57","0:00:05","Google Chrome"
"data.fac.loc/savills/home - Google Chrome","17/11/2015 16:37:57","17/11/2015 16:38:08","0:00:11","Google Chrome"
"data.fac.loc/savills.js - Google Chrome","17/11/2015 16:38:08","17/11/2015 16:38:14","0:00:06","Google Chrome"
"data.fac.loc/savills/savills.js - Google Chrome","17/11/2015 16:38:14","17/11/2015 16:38:23","0:00:09","Google Chrome"
"data.fac.loc/savills/home - Google Chrome","17/11/2015 16:38:23","17/11/2015 16:38:56","0:00:33","Google Chrome"
"FAC-logo-146x50.jpg (146×50) - Google Chrome","17/11/2015 16:38:56","17/11/2015 16:39:02","0:00:06","Google Chrome"
"data.fac.loc/savills/home - Google Chrome","17/11/2015 16:39:02","17/11/2015 16:39:47","0:00:45","Google Chrome"
"html - How to get the body's content of an iframe in Javascript? - Stack Overflow - Google Chrome","17/11/2015 16:39:47","17/11/2015 16:39:53","0:00:06","Google Chrome"
"express javascript client - Google Search - Google Chrome","17/11/2015 16:39:53","17/11/2015 16:39:58","0:00:05","Google Chrome"
"jquery - Google Search - Google Chrome","17/11/2015 16:39:58","17/11/2015 16:40:05","0:00:07","Google Chrome"
"jQuery CDN - Google Chrome","17/11/2015 16:40:05","17/11/2015 16:40:35","0:00:30","Google Chrome"
"data.fac.loc/savills/home - Google Chrome","17/11/2015 16:40:35","17/11/2015 16:41:57","0:01:22","Google Chrome"
"data.fac.loc/savills/home - Google Chrome","17/11/2015 16:41:57","17/11/2015 16:42:02","0:00:05","Google Chrome"
"Workbook: DB1 - Google Chrome","17/11/2015 16:42:02","17/11/2015 16:42:45","0:00:43","Google Chrome"
"data.fac.loc/savills/home - Google Chrome","17/11/2015 16:42:45","17/11/2015 16:42:59","0:00:14","Google Chrome"
"html - How to get the body's content of an iframe in Javascript? - Stack Overflow - Google Chrome","17/11/2015 16:42:59","17/11/2015 16:43:05","0:00:06","Google Chrome"
"jade comments - Google Search - Google Chrome","17/11/2015 16:43:05","17/11/2015 16:43:11","0:00:06","Google Chrome"
"Jade - Template Engine - Google Chrome","17/11/2015 16:43:11","17/11/2015 16:44:23","0:01:12","Google Chrome"
"data.fac.loc/savills/home - Google Chrome","17/11/2015 16:44:23","17/11/2015 16:46:38","0:02:15","Google Chrome"
"Jade - Template Engine - Google Chrome","17/11/2015 16:46:38","17/11/2015 16:46:57","0:00:19","Google Chrome"
"data.fac.loc/savills/home - Google Chrome","17/11/2015 16:46:57","17/11/2015 16:51:28","0:04:31","Google Chrome"
"Any Origin - Access any domain! The Same Origin Policy Exterminator - Google Chrome","17/11/2015 16:51:28","17/11/2015 16:51:49","0:00:21","Google Chrome"
"data.fac.loc/savills/home - Google Chrome","17/11/2015 16:51:49","17/11/2015 16:52:07","0:00:18","Google Chrome"
"Jade - Template Engine - Google Chrome","17/11/2015 16:52:07","17/11/2015 16:52:16","0:00:09","Google Chrome"
"jquery set iframe contents - Google Search - Google Chrome","17/11/2015 16:52:16","17/11/2015 16:52:21","0:00:05","Google Chrome"
"Set iframe contents using jQuery - JSFiddle - Google Chrome","17/11/2015 16:52:21","17/11/2015 16:52:37","0:00:16","Google Chrome"
"data.fac.loc/savills/home - Google Chrome","17/11/2015 16:52:37","17/11/2015 16:53:09","0:00:32","Google Chrome"
"Set iframe contents using jQuery - JSFiddle - Google Chrome","17/11/2015 16:53:09","17/11/2015 16:53:24","0:00:15","Google Chrome"
"data.fac.loc/savills/home - Google Chrome","17/11/2015 16:53:24","17/11/2015 16:54:11","0:00:47","Google Chrome"
"Set iframe contents using jQuery - JSFiddle - Google Chrome","17/11/2015 16:54:11","17/11/2015 16:54:22","0:00:11","Google Chrome"
"javascript - change iframe content jquery - Stack Overflow - Google Chrome","17/11/2015 16:54:22","17/11/2015 16:55:06","0:00:44","Google Chrome"
"data.fac.loc/savills/home - Google Chrome","17/11/2015 16:55:06","17/11/2015 16:55:31","0:00:25","Google Chrome"
"javascript - change iframe content jquery - Stack Overflow - Google Chrome","17/11/2015 16:55:31","17/11/2015 16:56:15","0:00:44","Google Chrome"
"data.fac.loc/savills/home - Google Chrome","17/11/2015 16:56:15","17/11/2015 16:56:54","0:00:39","Google Chrome"
"Untitled - Google Chrome","17/11/2015 16:56:54","17/11/2015 16:57:15","0:00:21","Google Chrome"
"anyorigin.com/dev/get/?url=http%3A//public.tableau.com/views/DB1_4/DB1%3F%3Aembed%3Dy%26%3AshowVizHome%3Dno%26%3Ahost_url%3Dhttps%3A//public.tableau.com/%26%3Atabs%3Dno%26%3Atoolbar%3Dyes%26%3Aanimate_transition%3Dyes%26%3Adisplay_static_image%3Dno%26%3Adisplay_spinner%3Dno%26%3Adisplay_overlay%3Dyes%26%3Adisplay_count%3Dno%26%3AshowVizHome%3Dno%26%3AshowTabs%3Dy%26%3AloadOrderID%3D0&callback=jQuery214029702046560123563_1447779376550&_=1447779376551 - Google Chrome","17/11/2015 16:57:15","17/11/2015 16:58:09","0:00:54","Google Chrome"
"data.fac.loc/savills/home - Google Chrome","17/11/2015 16:58:09","17/11/2015 17:02:09","0:04:00","Google Chrome"
"502 Bad Gateway - Google Chrome","17/11/2015 17:02:09","17/11/2015 17:02:50","0:00:41","Google Chrome"
"Welcome to nginx on Debian! - Google Chrome","17/11/2015 17:02:50","17/11/2015 17:03:40","0:00:50","Google Chrome"
"data.fac.loc/savills/home - Google Chrome","17/11/2015 17:03:40","17/11/2015 17:04:06","0:00:26","Google Chrome"
"anyorigin.com/dev/get/?url=http%3A//public.tableau.com/views/DB1_4/DB1%3F%3Aembed%3Dy%26%3AshowVizHome%3Dno%26%3Ahost_url%3Dhttps%3A//public.tableau.com/%26%3Atabs%3Dno%26%3Atoolbar%3Dyes%26%3Aanimate_transition%3Dyes%26%3Adisplay_static_image%3Dno%26%3Adisplay_spinner%3Dno%26%3Adisplay_overlay%3Dyes%26%3Adisplay_count%3Dno%26%3AshowVizHome%3Dno%26%3AshowTabs%3Dy%26%3AloadOrderID%3D0&callback=jQuery214029702046560123563_1447779376550&_=1447779376551 - Google Chrome","17/11/2015 17:04:06","17/11/2015 17:04:12","0:00:06","Google Chrome"
"Untitled - Message (HTML) ","17/11/2015 17:04:12","17/11/2015 17:04:37","0:00:25","Microsoft Office Outlook"
"tableau - hiding savills data origin - Message (HTML) ","17/11/2015 17:04:37","17/11/2015 17:06:31","0:01:54","Microsoft Office Outlook"
"Inbox - Microsoft Outlook","17/11/2015 17:06:31","17/11/2015 17:06:36","0:00:05","Microsoft Office Outlook"
"Firefox Developer Edition","17/11/2015 17:06:36","17/11/2015 17:06:41","0:00:05","FirefoxDeveloperEdition"
"DevOps and legacy systems: Implementation for the aging infrastructure - Firefox Developer Edition","17/11/2015 17:06:41","17/11/2015 17:07:21","0:00:40","FirefoxDeveloperEdition"
"Firefox Developer Edition","17/11/2015 17:07:21","17/11/2015 17:07:27","0:00:06","FirefoxDeveloperEdition"
"automation-and-the-devops-workflow.pdf - Firefox Developer Edition","17/11/2015 17:07:27","17/11/2015 17:08:09","0:00:42","FirefoxDeveloperEdition"
"FirefoxDeveloperEdition","17/11/2015 17:08:09","17/11/2015 17:08:25","0:00:16","FirefoxDeveloperEdition"
"Workbook: DB1 - Firefox Developer Edition","17/11/2015 17:08:25","17/11/2015 17:08:39","0:00:14","FirefoxDeveloperEdition"
"Firefox Developer Edition","17/11/2015 17:08:39","17/11/2015 17:08:44","0:00:05","FirefoxDeveloperEdition"
"Task Switching","17/11/2015 17:08:44","17/11/2015 17:08:49","0:00:05","Windows Explorer"
"Firefox Developer Edition","17/11/2015 17:08:49","17/11/2015 17:08:55","0:00:06","FirefoxDeveloperEdition"
"404 Not Found - Firefox Developer Edition","17/11/2015 17:08:55","17/11/2015 17:09:05","0:00:10","FirefoxDeveloperEdition"
"404 Not Found - Firefox Developer Edition","17/11/2015 17:09:05","17/11/2015 17:09:18","0:00:13","FirefoxDeveloperEdition"
"Firefox Developer Edition","17/11/2015 17:09:18","17/11/2015 17:09:27","0:00:09","FirefoxDeveloperEdition"
"Firefox Developer Edition","17/11/2015 17:09:27","17/11/2015 17:16:27","0:07:00","FirefoxDeveloperEdition"
"tableau - hiding savills data origin - Message (HTML) ","17/11/2015 17:16:27","17/11/2015 17:20:07","0:03:40","Microsoft Office Outlook"
"Firefox Developer Edition","17/11/2015 17:20:07","17/11/2015 17:20:15","0:00:08","FirefoxDeveloperEdition"
"404 Not Found - Firefox Developer Edition","17/11/2015 17:20:15","17/11/2015 17:20:23","0:00:08","FirefoxDeveloperEdition"
"phpinfo() - Firefox Developer Edition","17/11/2015 17:20:23","17/11/2015 17:20:29","0:00:06","FirefoxDeveloperEdition"
"phpinfo() - Firefox Developer Edition","17/11/2015 17:20:29","17/11/2015 17:20:34","0:00:05","FirefoxDeveloperEdition"
"phpinfo() - Firefox Developer Edition","17/11/2015 17:20:34","17/11/2015 17:21:12","0:00:38","FirefoxDeveloperEdition"
"502 Bad Gateway - Firefox Developer Edition","17/11/2015 17:21:12","17/11/2015 17:21:19","0:00:07","FirefoxDeveloperEdition"
"404 Not Found - Firefox Developer Edition","17/11/2015 17:21:19","17/11/2015 17:21:24","0:00:05","FirefoxDeveloperEdition"
"Workbook: DB1 - Firefox Developer Edition","17/11/2015 17:21:24","17/11/2015 17:21:32","0:00:08","FirefoxDeveloperEdition"
"Workbook: DB1 - Firefox Developer Edition","17/11/2015 17:21:32","17/11/2015 17:21:37","0:00:05","FirefoxDeveloperEdition"
"Home - Plesk 12.5.30 - Firefox Developer Edition","17/11/2015 17:21:37","17/11/2015 17:21:43","0:00:06","FirefoxDeveloperEdition"
"Inbox - Microsoft Outlook","17/11/2015 17:21:43","17/11/2015 17:21:48","0:00:05","Microsoft Office Outlook"
"Domains - Plesk 12.5.30 - Firefox Developer Edition","17/11/2015 17:21:48","17/11/2015 17:21:57","0:00:09","FirefoxDeveloperEdition"
"Web Hosting Access for fac.ie - Plesk 12.5.30 - Firefox Developer Edition","17/11/2015 17:21:57","17/11/2015 17:23:16","0:01:19","FirefoxDeveloperEdition"
"data.fac.ie - Plesk 12.5.30 - Firefox Developer Edition","17/11/2015 17:23:16","17/11/2015 17:23:22","0:00:06","FirefoxDeveloperEdition"
"Apache & nginx Settings for data.fac.ie - Plesk 12.5.30 - Firefox Developer Edition","17/11/2015 17:23:22","17/11/2015 17:23:28","0:00:06","FirefoxDeveloperEdition"
"404 Not Found - Firefox Developer Edition","17/11/2015 17:23:28","17/11/2015 17:23:33","0:00:05","FirefoxDeveloperEdition"
"404 Not Found - Firefox Developer Edition","17/11/2015 17:23:33","17/11/2015 17:23:38","0:00:05","FirefoxDeveloperEdition"
"502 Bad Gateway - Firefox Developer Edition","17/11/2015 17:23:38","17/11/2015 17:23:47","0:00:09","FirefoxDeveloperEdition"
"Apache & nginx Settings for data.fac.ie - Plesk 12.5.30 - Firefox Developer Edition","17/11/2015 17:23:47","17/11/2015 17:25:41","0:01:54","FirefoxDeveloperEdition"
"New Tab - Firefox Developer Edition","17/11/2015 17:25:41","17/11/2015 17:25:46","0:00:05","FirefoxDeveloperEdition"
"502 Bad Gateway - Firefox Developer Edition","17/11/2015 17:25:46","17/11/2015 17:26:00","0:00:14","FirefoxDeveloperEdition"
"q[-_-]p - FAC | Trello - Google Chrome","17/11/2015 17:26:00","17/11/2015 17:26:09","0:00:09","Google Chrome"
"week number - Google Search - Google Chrome","17/11/2015 17:26:09","17/11/2015 17:26:14","0:00:05","Google Chrome"
"Windows Explorer","17/11/2015 17:26:14","17/11/2015 17:26:19","0:00:05","Windows Explorer"
"q[-_-]p - FAC | Trello - Google Chrome","17/11/2015 17:26:19","17/11/2015 17:27:20","0:01:01","Google Chrome"
"(savills) hide tableau (tue) on q[-_-]p - FAC | Trello - Google Chrome","17/11/2015 17:27:20","17/11/2015 17:27:26","0:00:06","Google Chrome"
"(shelp) debug email issues (tue) on q[-_-]p - FAC | Trello - Google Chrome","17/11/2015 17:27:26","17/11/2015 17:27:31","0:00:05","Google Chrome"
"Windows Explorer","17/11/2015 17:27:31","17/11/2015 17:27:39","0:00:08","Windows Explorer"
"q[-_-]p - FAC | Trello - Google Chrome","17/11/2015 17:27:39","17/11/2015 17:27:53","0:00:14","Google Chrome"
"ManicTime - STANDARD","17/11/2015 17:27:53","17/11/2015 17:28:54","0:01:01","ManicTime"
"Apache & nginx Settings for data.fac.ie - Plesk 12.5.30 - Firefox Developer Edition","17/11/2015 17:28:54","17/11/2015 17:29:06","0:00:12","FirefoxDeveloperEdition"
"ManicTime - STANDARD","17/11/2015 17:29:06","17/11/2015 17:29:53","0:00:47","ManicTime"
"Inbox - Microsoft Outlook","17/11/2015 17:29:53","17/11/2015 17:30:04","0:00:11","Microsoft Office Outlook"
"Ongoing Projects - FAC | Trello - Google Chrome","17/11/2015 17:30:04","17/11/2015 17:30:36","0:00:32","Google Chrome"
"savills - client data on Ongoing Projects - FAC | Trello - Google Chrome","17/11/2015 17:30:36","17/11/2015 17:31:30","0:00:54","Google Chrome"
"Creative Cloud","17/11/2015 17:31:30","17/11/2015 17:31:35","0:00:05","Adobe Creative Cloud"
".NET-BroadcastEventWindow.4.0.0.0.3ce0bb8.0","17/11/2015 17:31:35","17/11/2015 17:31:37","0:00:02","WinZip"
"Windows Explorer","18/11/2015 08:48:26","18/11/2015 08:48:53","0:00:27","Windows Explorer"
"Microsoft Outlook","18/11/2015 08:48:53","18/11/2015 08:48:59","0:00:06","Microsoft Office Outlook"
"Inbox - Microsoft Outlook","18/11/2015 08:48:59","18/11/2015 08:49:15","0:00:16","Microsoft Office Outlook"
"Libraries","18/11/2015 08:49:15","18/11/2015 08:49:47","0:00:32","Windows Explorer"
"Inbox - Microsoft Outlook","18/11/2015 08:49:47","18/11/2015 08:50:08","0:00:21","Microsoft Office Outlook"
"Calendar - Microsoft Outlook","18/11/2015 08:50:08","18/11/2015 08:50:15","0:00:07","Microsoft Office Outlook"
"Inbox - Microsoft Outlook","18/11/2015 08:50:15","18/11/2015 08:50:33","0:00:18","Microsoft Office Outlook"
"Staff Folders","18/11/2015 08:50:33","18/11/2015 08:50:39","0:00:06","Windows Explorer"
"devOps","18/11/2015 08:50:39","18/11/2015 08:51:11","0:00:32","Windows Explorer"
"FirefoxDeveloperEdition Update","18/11/2015 08:51:11","18/11/2015 08:51:17","0:00:06","FirefoxDeveloperEdition"
"PDF.js viewer - Firefox Developer Edition","18/11/2015 08:51:17","18/11/2015 08:51:22","0:00:05","FirefoxDeveloperEdition"
"automation-and-the-devops-workflow.pdf - Firefox Developer Edition","18/11/2015 08:51:22","18/11/2015 08:55:20","0:03:58","FirefoxDeveloperEdition"
"Inbox - Microsoft Outlook","18/11/2015 08:55:20","18/11/2015 08:55:27","0:00:07","Microsoft Office Outlook"
"Firefox Developer Edition","18/11/2015 08:55:27","18/11/2015 08:55:32","0:00:05","FirefoxDeveloperEdition"
"GIS vs. Surveyors Court Case to Start on GIS Day ~ GIS Lounge - Firefox Developer Edition","18/11/2015 08:55:32","18/11/2015 08:56:45","0:01:13","FirefoxDeveloperEdition"
"Southeastern Reprographics - Google Search - Firefox Developer Edition","18/11/2015 08:56:45","18/11/2015 08:56:57","0:00:12","FirefoxDeveloperEdition"
"GIS vs. Surveyors Court Case to Start on GIS Day ~ GIS Lounge - Firefox Developer Edition","18/11/2015 08:56:57","18/11/2015 08:57:54","0:00:57","FirefoxDeveloperEdition"
"Southeastern Reprographics - Google Search - Firefox Developer Edition","18/11/2015 08:57:54","18/11/2015 08:58:01","0:00:07","FirefoxDeveloperEdition"
"GIS vs. Surveyors Court Case to Start on GIS Day ~ GIS Lounge - Firefox Developer Edition","18/11/2015 08:58:01","18/11/2015 08:58:08","0:00:07","FirefoxDeveloperEdition"
"Untitled - Message (HTML) ","18/11/2015 08:58:08","18/11/2015 08:58:16","0:00:08","Microsoft Office Outlook"
"Drafts - Microsoft Outlook","18/11/2015 08:58:16","18/11/2015 08:58:38","0:00:22","Microsoft Office Outlook"
"tableau - hiding savills data origin - Message (HTML) ","18/11/2015 08:58:38","18/11/2015 09:00:33","0:01:55","Microsoft Office Outlook"
"Drafts - Microsoft Outlook","18/11/2015 09:00:33","18/11/2015 09:00:42","0:00:09","Microsoft Office Outlook"
"Sent Items - Microsoft Outlook","18/11/2015 09:00:42","18/11/2015 09:00:50","0:00:08","Microsoft Office Outlook"
"tableau - hiding savills data origin - Message (HTML) ","18/11/2015 09:00:50","18/11/2015 09:00:55","0:00:05","Microsoft Office Outlook"
"Sent Items - Microsoft Outlook","18/11/2015 09:00:55","18/11/2015 09:01:00","0:00:05","Microsoft Office Outlook"
